Concurso,Data Sorteio,Bola1,Bola2,Bola3,Bola4,Bola5,Bola6,Bola7,Bola8,Bola9,Bola10,Bola11,Bola12,Bola13,Bola14,Bola15,Arrecadacao_Total,Ganhadores_15_Números,Cidade,UF,Ganhadores_14_Números,Ganhadores_13_Números,Ganhadores_12_Números,Ganhadores_11_Números,Valor_Rateio_15_Números,Valor_Rateio_14_Números,Valor_Rateio_13_Números,Valor_Rateio_12_Números,Valor_Rateio_11_Números,Acumulado_15_Números,Estimativa_Premio,Valor_Acumulado_Especial
1644,02/04/2018,5,18,3,2,6,13,7,24,9,11,8,23,15,4,22,19.211.18600,2,GRAVATAÍ,RS,318,12571,164147,929414,692.88747,1.34085,2000,800,400,000,1.700.00000,40.410.54794
1645,04/04/2018,10,16,4,15,2,18,23,3,20,8,9,5,14,21,25,24.424.70600,3,BELO HORIZONTE,MG,526,18714,220786,1099005,614.45425,1.54043,2000,800,400,000,1.700.00000,40.835.93935
1645,04/04/2018,10,16,4,15,2,18,23,3,20,8,9,5,14,21,25,24.424.70600,3,SÃO PAULO,SP,526,18714,220786,1099005,614.45425,1.54043,2000,800,400,000,1.700.00000,40.835.93935
1645,04/04/2018,10,16,4,15,2,18,23,3,20,8,9,5,14,21,25,24.424.70600,3,SÃO PAULO,SP,526,18714,220786,1099005,614.45425,1.54043,2000,800,400,000,1.700.00000,40.835.93935
1646,06/04/2018,22,9,4,7,25,3,15,13,6,5,1,12,20,18,17,26.051.79000,6,JEQUIÉ,BA,959,25013,249084,1234400,292.92384,80557.0,2000,800,400,000,1.700.00000,41.241.52621
1646,06/04/2018,22,9,4,7,25,3,15,13,6,5,1,12,20,18,17,26.051.79000,6,PETROLINA,PE,959,25013,249084,1234400,292.92384,80557.0,2000,800,400,000,1.700.00000,41.241.52621
1646,06/04/2018,22,9,4,7,25,3,15,13,6,5,1,12,20,18,17,26.051.79000,6,SÃO JOSÉ DOS PINHAIS,PR,959,25013,249084,1234400,292.92384,80557.0,2000,800,400,000,1.700.00000,41.241.52621
1646,06/04/2018,22,9,4,7,25,3,15,13,6,5,1,12,20,18,17,26.051.79000,6,NOVA IGUAÇU,RJ,959,25013,249084,1234400,292.92384,80557.0,2000,800,400,000,1.700.00000,41.241.52621
1646,06/04/2018,22,9,4,7,25,3,15,13,6,5,1,12,20,18,17,26.051.79000,6,BALNEÁRIO PICARRAS,SC,959,25013,249084,1234400,292.92384,80557.0,2000,800,400,000,1.700.00000,41.241.52621
1646,06/04/2018,22,9,4,7,25,3,15,13,6,5,1,12,20,18,17,26.051.79000,6,SALETE,SC,959,25013,249084,1234400,292.92384,80557.0,2000,800,400,000,1.700.00000,41.241.52621
1647,09/04/2018,20,1,24,14,12,19,2,22,7,10,4,9,8,25,15,24.049.26000,5,PATOS DE MINAS,MG,926,27970,254545,1159597,290.38406,68920.0,2000,800,400,000,1.700.00000,41.576.58474
1647,09/04/2018,20,1,24,14,12,19,2,22,7,10,4,9,8,25,15,24.049.26000,5,Teresina,PI,926,27970,254545,1159597,290.38406,68920.0,2000,800,400,000,1.700.00000,41.576.58474
1647,09/04/2018,20,1,24,14,12,19,2,22,7,10,4,9,8,25,15,24.049.26000,5,VACARIA,RS,926,27970,254545,1159597,290.38406,68920.0,2000,800,400,000,1.700.00000,41.576.58474
1647,09/04/2018,20,1,24,14,12,19,2,22,7,10,4,9,8,25,15,24.049.26000,5,BARUERI,SP,926,27970,254545,1159597,290.38406,68920.0,2000,800,400,000,1.700.00000,41.576.58474
1647,09/04/2018,20,1,24,14,12,19,2,22,7,10,4,9,8,25,15,24.049.26000,5,JACAREÍ,SP,926,27970,254545,1159597,290.38406,68920.0,2000,800,400,000,1.700.00000,41.576.58474
1648,11/04/2018,24,13,21,19,4,25,10,15,17,16,9,12,22,11,23,25.111.14200,1,ARAPUTANGA,MT,369,13907,195213,1005925,2.284.98988,1.90535,2000,800,400,000,1.700.00000,42.103.89010
1649,13/04/2018,15,22,18,8,13,24,16,5,20,9,4,14,12,17,23,26.993.03000,2,RIO DE JANEIRO,RJ,539,22331,224215,1222163,1.040.19659,1.69658,2000,800,400,000,1.700.00000,42.583.98084
1649,13/04/2018,15,22,18,8,13,24,16,5,20,9,4,14,12,17,23,26.993.03000,2,SÃO CAETANO DO SUL,SP,539,22331,224215,1222163,1.040.19659,1.69658,2000,800,400,000,1.700.00000,42.583.98084
1650,16/04/2018,4,13,14,22,25,3,16,10,20,17,15,18,5,19,8,24.382.03800,0, , ,364,14308,201728,1138409,000,1.58301,2000,800,400,1.872.69738,4.500.00000,43.016.14177
1651,18/04/2018,6,24,16,17,19,1,7,20,8,22,3,10,4,2,18,35.757.96400,4,RIO DE JANEIRO,RJ,410,18842,217100,1327871,1.386.78484,2.75756,2000,800,400,000,1.700.00000,43.864.08994
1651,18/04/2018,6,24,16,17,19,1,7,20,8,22,3,10,4,2,18,35.757.96400,4,SÃO JOSÉ DOS CAMPOS,SP,410,18842,217100,1327871,1.386.78484,2.75756,2000,800,400,000,1.700.00000,43.864.08994
1651,18/04/2018,6,24,16,17,19,1,7,20,8,22,3,10,4,2,18,35.757.96400,4,SÃO PAULO,SP,410,18842,217100,1327871,1.386.78484,2.75756,2000,800,400,000,1.700.00000,43.864.08994
1651,18/04/2018,6,24,16,17,19,1,7,20,8,22,3,10,4,2,18,35.757.96400,4,VÁRZEA PAULISTA,SP,410,18842,217100,1327871,1.386.78484,2.75756,2000,800,400,000,1.700.00000,43.864.08994
1652,20/04/2018,24,25,18,2,5,10,14,6,16,7,17,11,3,4,21,25.245.84800,0, , ,355,12982,164223,986224,000,2.13967,2000,800,400,2.468.63610,4.000.00000,44.433.77519
1653,23/04/2018,6,20,22,23,17,2,4,7,15,5,12,21,24,25,14,27.891.25600,0, , ,516,22629,230478,1216705,000,1.3369,2000,800,400,4.710.61913,7.500.00000,44.951.15590
1654,25/04/2018,16,20,22,23,3,18,19,13,25,4,2,10,1,6,11,48.040.66200,5,GOIÂNIA,GO,799,31392,379563,2102630,1.738.41188,1.53324,2000,800,400,000,1.700.00000,45.869.94982
1654,25/04/2018,16,20,22,23,3,18,19,13,25,4,2,10,1,6,11,48.040.66200,5,PLANALTINA,GO,799,31392,379563,2102630,1.738.41188,1.53324,2000,800,400,000,1.700.00000,45.869.94982
1654,25/04/2018,16,20,22,23,3,18,19,13,25,4,2,10,1,6,11,48.040.66200,5,PEDRO OSÓRIO,RS,799,31392,379563,2102630,1.738.41188,1.53324,2000,800,400,000,1.700.00000,45.869.94982
1654,25/04/2018,16,20,22,23,3,18,19,13,25,4,2,10,1,6,11,48.040.66200,5,ITAPEMA,SC,799,31392,379563,2102630,1.738.41188,1.53324,2000,800,400,000,1.700.00000,45.869.94982
1654,25/04/2018,16,20,22,23,3,18,19,13,25,4,2,10,1,6,11,48.040.66200,5,PENÁPOLIS,SP,799,31392,379563,2102630,1.738.41188,1.53324,2000,800,400,000,1.700.00000,45.869.94982
1655,27/04/2018,16,19,2,10,6,22,7,20,1,12,14,18,3,5,23,26.210.23200,2,BELO HORIZONTE,MG,465,17461,209847,1130489,1.094.72895,1.44877,2000,800,400,000,1.700.00000,46.375.20933
1655,27/04/2018,16,19,2,10,6,22,7,20,1,12,14,18,3,5,23,26.210.23200,2,LONDRINA,PR,465,17461,209847,1130489,1.094.72895,1.44877,2000,800,400,000,1.700.00000,46.375.20933
1656,30/04/2018,5,2,13,7,24,11,20,19,3,12,10,15,17,23,4,24.218.67200,3,BRASÍLIA,DF,502,20657,243105,1212939,498.81414,1.31031,2000,800,400,000,1.200.00000,46.720.54221
1656,30/04/2018,5,2,13,7,24,11,20,19,3,12,10,15,17,23,4,24.218.67200,3,MORUNGABA,SP,502,20657,243105,1212939,498.81414,1.31031,2000,800,400,000,1.200.00000,46.720.54221
1656,30/04/2018,5,2,13,7,24,11,20,19,3,12,10,15,17,23,4,24.218.67200,3,SÃO BENTO DO SAPUCAI,SP,502,20657,243105,1212939,498.81414,1.31031,2000,800,400,000,1.200.00000,46.720.54221
1657,02/05/2018,6,18,3,24,17,23,12,4,15,21,10,19,8,20,9,20.829.65400,0, , ,451,13210,158253,865738,000,1.78994,2000,800,400,1.836.52990,4.500.00000,47.144.35681
1658,04/05/2018,6,7,17,19,20,8,13,12,15,4,18,2,23,16,5,37.652.07000,5,CAMPOS DOS GOYTACAZES,RJ,675,21933,280554,1612949,1.021.32426,1.49064,2000,800,400,000,1.700.00000,47.898.99329
1658,04/05/2018,6,7,17,19,20,8,13,12,15,4,18,2,23,16,5,37.652.07000,5,RIO DE JANEIRO,RJ,675,21933,280554,1612949,1.021.32426,1.49064,2000,800,400,000,1.700.00000,47.898.99329
1658,04/05/2018,6,7,17,19,20,8,13,12,15,4,18,2,23,16,5,37.652.07000,5,TUBARÃO,SC,675,21933,280554,1612949,1.021.32426,1.49064,2000,800,400,000,1.700.00000,47.898.99329
1658,04/05/2018,6,7,17,19,20,8,13,12,15,4,18,2,23,16,5,37.652.07000,5,GUARULHOS,SP,675,21933,280554,1612949,1.021.32426,1.49064,2000,800,400,000,1.700.00000,47.898.99329
1658,04/05/2018,6,7,17,19,20,8,13,12,15,4,18,2,23,16,5,37.652.07000,5,SÃO PAULO,SP,675,21933,280554,1612949,1.021.32426,1.49064,2000,800,400,000,1.700.00000,47.898.99329
1659,07/05/2018,16,25,21,8,15,23,4,14,10,20,9,7,22,12,2,25.748.89600,2,IMPERATRIZ,MA,499,17893,217230,1086367,1.073.98053,1.8921,2000,800,400,000,1.700.00000,48.394.67662
1659,07/05/2018,16,25,21,8,15,23,4,14,10,20,9,7,22,12,2,25.748.89600,2,IMPERATRIZ,MA,499,17893,217230,1086367,1.073.98053,1.8921,2000,800,400,000,1.700.00000,48.394.67662
1660,09/05/2018,2,10,1,24,13,14,3,25,21,17,7,18,11,20,8,26.481.31200,25,,BA,1775,31898,277901,1250255,65.83433,40757.0,2000,800,400,000,1.700.00000,48.774.49004
1660,09/05/2018,2,10,1,24,13,14,3,25,21,17,7,18,11,20,8,26.481.31200,25,,CE,1775,31898,277901,1250255,65.83433,40757.0,2000,800,400,000,1.700.00000,48.774.49004
1660,09/05/2018,2,10,1,24,13,14,3,25,21,17,7,18,11,20,8,26.481.31200,25,,DF,1775,31898,277901,1250255,65.83433,40757.0,2000,800,400,000,1.700.00000,48.774.49004
1660,09/05/2018,2,10,1,24,13,14,3,25,21,17,7,18,11,20,8,26.481.31200,25,,ES,1775,31898,277901,1250255,65.83433,40757.0,2000,800,400,000,1.700.00000,48.774.49004
1660,09/05/2018,2,10,1,24,13,14,3,25,21,17,7,18,11,20,8,26.481.31200,25,,ES,1775,31898,277901,1250255,65.83433,40757.0,2000,800,400,000,1.700.00000,48.774.49004
1660,09/05/2018,2,10,1,24,13,14,3,25,21,17,7,18,11,20,8,26.481.31200,25,,GO,1775,31898,277901,1250255,65.83433,40757.0,2000,800,400,000,1.700.00000,48.774.49004
1660,09/05/2018,2,10,1,24,13,14,3,25,21,17,7,18,11,20,8,26.481.31200,25,,GO,1775,31898,277901,1250255,65.83433,40757.0,2000,800,400,000,1.700.00000,48.774.49004
1660,09/05/2018,2,10,1,24,13,14,3,25,21,17,7,18,11,20,8,26.481.31200,25,,MG,1775,31898,277901,1250255,65.83433,40757.0,2000,800,400,000,1.700.00000,48.774.49004
1660,09/05/2018,2,10,1,24,13,14,3,25,21,17,7,18,11,20,8,26.481.31200,25,,MG,1775,31898,277901,1250255,65.83433,40757.0,2000,800,400,000,1.700.00000,48.774.49004
1660,09/05/2018,2,10,1,24,13,14,3,25,21,17,7,18,11,20,8,26.481.31200,25,,MS,1775,31898,277901,1250255,65.83433,40757.0,2000,800,400,000,1.700.00000,48.774.49004
1660,09/05/2018,2,10,1,24,13,14,3,25,21,17,7,18,11,20,8,26.481.31200,25,,MS,1775,31898,277901,1250255,65.83433,40757.0,2000,800,400,000,1.700.00000,48.774.49004
1660,09/05/2018,2,10,1,24,13,14,3,25,21,17,7,18,11,20,8,26.481.31200,25,,MT,1775,31898,277901,1250255,65.83433,40757.0,2000,800,400,000,1.700.00000,48.774.49004
1660,09/05/2018,2,10,1,24,13,14,3,25,21,17,7,18,11,20,8,26.481.31200,25,,PE,1775,31898,277901,1250255,65.83433,40757.0,2000,800,400,000,1.700.00000,48.774.49004
